date_id,date_id,CO₂-Emissionsfaktor des Strommix,Steinkohle,Braunkohle,Erdgas,Andere,Absolute Emissionen
2023-05-01T00:00:00,2023-05-01T00:00:00,478.133,2011.147,10381.584,2202.429,3069.939,17665.099
2023-05-01T01:00:00,2023-05-01T01:00:00,449.249,1971.912,9316.393,1838.917,3089.071,16216.293
2023-05-01T02:00:00,2023-05-01T02:00:00,430.791,1959.386,8473.51,1735.718,3099.044,15267.657
2023-05-01T03:00:00,2023-05-01T03:00:00,420.583,1962.222,8134.636,1707.342,3110.146,14914.346
2023-05-01T04:00:00,2023-05-01T04:00:00,407.462,1977.822,7732.761,1681.505,3104.687,14496.775
2023-05-01T05:00:00,2023-05-01T05:00:00,409.837,2002.639,8087.177,1728.4,3089.492,14907.708
2023-05-01T06:00:00,2023-05-01T06:00:00,398.056,2038.328,7758.573,1744.23,3201.15,14742.281
2023-05-01T07:00:00,2023-05-01T07:00:00,366.278,2038.328,7618.971,1738.854,3237.879,14634.032
2023-05-01T08:00:00,2023-05-01T08:00:00,338.659,2011.384,7382.787,1802.924,3336.668,14533.762
2023-05-01T09:00:00,2023-05-01T09:00:00,297.694,1906.442,6953.713,1721.978,3151.433,13733.566
2023-05-01T10:00:00,2023-05-01T10:00:00,251.574,2048.492,5715.338,1512.144,3048.32,12324.295
2023-05-01T11:00:00,2023-05-01T11:00:00,230.488,2041.401,5629.856,1513.04,3047.907,12232.205
2023-05-01T12:00:00,2023-05-01T12:00:00,223.714,1900.534,5563.248,1639.687,3039.725,12143.194
2023-05-01T13:00:00,2023-05-01T13:00:00,223.568,1466.821,5539.657,1641.181,3044.238,11691.897
2023-05-01T14:00:00,2023-05-01T14:00:00,235.681,1386.697,5609.597,1676.427,3045.569,11718.289
2023-05-01T15:00:00,2023-05-01T15:00:00,253.637,1334.226,5631.799,1653.278,3044.352,11663.655
2023-05-01T16:00:00,2023-05-01T16:00:00,297.588,1307.282,6602.349,1582.487,3040.893,12533.011
2023-05-01T17:00:00,2023-05-01T17:00:00,380.063,1530.164,9246.731,1832.196,3048.198,15657.289
2023-05-01T18:00:00,2023-05-01T18:00:00,446.009,1636.761,10756.815,2353.718,3042.891,17790.185
2023-05-01T19:00:00,2023-05-01T19:00:00,468.252,1895.334,10876.433,2362.38,3057.098,18191.246
2023-05-01T20:00:00,2023-05-01T20:00:00,480.778,1935.987,10887.257,2499.482,3051.076,18373.801
2023-05-01T21:00:00,2023-05-01T21:00:00,484.008,1930.55,10942.765,2515.312,3065.433,18454.061
2023-05-01T22:00:00,2023-05-01T22:00:00,477.171,1955.841,10971.63,2612.388,3064.321,18604.179
2023-05-01T23:00:00,2023-05-01T23:00:00,463.012,1974.276,10863.112,2638.972,3055.528,18531.888
2023-05-02T00:00:00,2023-05-02T00:00:00,430.542,1764.157,9815.128,2195.26,3051.964,16826.509
2023-05-02T01:00:00,2023-05-02T01:00:00,396.301,1676.468,8959.202,1990.206,3063.557,15689.433
2023-05-02T02:00:00,2023-05-02T02:00:00,368.142,1666.069,8295.053,2160.313,3059.608,15181.043
2023-05-02T03:00:00,2023-05-02T03:00:00,351.597,1643.379,7841.556,2291.739,3046.412,14823.086
2023-05-02T04:00:00,2023-05-02T04:00:00,354.714,1632.742,8262.859,2334.004,3054.933,15284.538
2023-05-02T05:00:00,2023-05-02T05:00:00,377.479,1716.649,9982.761,2716.334,3048.213,17463.957
2023-05-02T06:00:00,2023-05-02T06:00:00,379.886,1793.937,10999.66,2815.799,3101.276,18710.672
2023-05-02T07:00:00,2023-05-02T07:00:00,362.626,2047.547,11432.064,2907.35,3326.626,19713.586
2023-05-02T08:00:00,2023-05-02T08:00:00,348.018,2243.958,11545.3,3160.195,3054.088,20003.541
2023-05-02T09:00:00,2023-05-02T09:00:00,333.374,2179.433,11287.467,3003.679,3018.159,19488.738
2023-05-02T10:00:00,2023-05-02T10:00:00,325.999,2155.561,11693.783,2716.932,3047.046,19613.322
2023-05-02T11:00:00,2023-05-02T11:00:00,301.956,1983.021,11053.503,2317.128,3048.034,18401.685
2023-05-02T12:00:00,2023-05-02T12:00:00,284.855,1848.299,10539.502,2329.823,3122.009,17839.633
2023-05-02T13:00:00,2023-05-02T13:00:00,269.255,1672.924,10121.252,2472.151,3134.11,17400.437
2023-05-02T14:00:00,2023-05-02T14:00:00,261.887,1616.907,9712.717,2412.412,3142.659,16884.694
2023-05-02T15:00:00,2023-05-02T15:00:00,272.849,1574.836,10338.843,2315.784,3182.246,17411.708
2023-05-02T16:00:00,2023-05-02T16:00:00,290.893,1601.071,10519.798,2294.875,3215.067,17630.812
2023-05-02T17:00:00,2023-05-02T17:00:00,329.248,1626.834,11350.468,2550.558,3232.78,18760.64
2023-05-02T18:00:00,2023-05-02T18:00:00,376.728,1838.608,11922.197,3418.417,3462.048,20641.27
2023-05-02T19:00:00,2023-05-02T19:00:00,416.65,2133.816,12147.002,3759.228,3454.744,21494.79
2023-05-02T20:00:00,2023-05-02T20:00:00,448.79,2199.523,12080.671,3860.635,3620.308,21761.137
2023-05-02T21:00:00,2023-05-02T21:00:00,460.453,2188.178,12067.626,3930.978,3590.129,21776.911
2023-05-02T22:00:00,2023-05-02T22:00:00,477.761,2003.348,12055.692,3861.83,3513.629,21434.499
2023-05-02T23:00:00,2023-05-02T23:00:00,493.249,1832.936,12004.07,3411.995,3333.896,20582.897
2023-05-03T00:00:00,2023-05-03T00:00:00,499.865,1587.126,12021,3012.64,3109.748,19730.513
2023-05-03T01:00:00,2023-05-03T01:00:00,501.956,1440.586,11901.104,2944.686,3109.807,19396.183
2023-05-03T02:00:00,2023-05-03T02:00:00,499.804,1428.532,11616.35,2968.433,3185.381,19198.695
2023-05-03T03:00:00,2023-05-03T03:00:00,497.461,1443.422,11227.519,3100.755,3215.862,18987.558
2023-05-03T04:00:00,2023-05-03T04:00:00,502.472,1500.857,11490.902,3332.243,3144.098,19468.1
2023-05-03T05:00:00,2023-05-03T05:00:00,509.948,1701.759,11859.195,3798.059,3286.277,20645.29
2023-05-03T06:00:00,2023-05-03T06:00:00,484.448,2182.506,11848.649,4110.195,3444.573,21585.923
2023-05-03T07:00:00,2023-05-03T07:00:00,443.074,2325.973,12027.383,4337.204,3642.518,22333.078
2023-05-03T08:00:00,2023-05-03T08:00:00,394.382,2280.12,11410.972,4319.58,3716.784,21727.456
2023-05-03T09:00:00,2023-05-03T09:00:00,342.742,2207.322,10902.8,4051.8,3378.6,20540.523
2023-05-03T10:00:00,2023-05-03T10:00:00,300.515,2049.201,10261.409,3233.674,3190.626,18734.911
2023-05-03T11:00:00,2023-05-03T11:00:00,267.554,1755.411,9485.692,2487.832,3339.848,17068.783
2023-05-03T12:00:00,2023-05-03T12:00:00,238.575,1637.706,8593.684,2224.234,3285.776,15741.4
2023-05-03T13:00:00,2023-05-03T13:00:00,220.314,1632.506,7968.947,1931.96,3120.766,14654.18
2023-05-03T14:00:00,2023-05-03T14:00:00,217.477,1612.889,7726.933,1791.574,3094.203,14225.599
2023-05-03T15:00:00,2023-05-03T15:00:00,234.971,1613.362,8157.672,1883.572,3087.191,14741.797
2023-05-03T16:00:00,2023-05-03T16:00:00,280.299,1632.742,9491.519,2269.486,3176.025,16569.773
2023-05-03T17:00:00,2023-05-03T17:00:00,350.595,1723.976,11278.031,2742.918,3337.158,19082.083
2023-05-03T18:00:00,2023-05-03T18:00:00,423.309,1983.731,11719.871,3791.936,3574.678,21070.216
2023-05-03T19:00:00,2023-05-03T19:00:00,476.939,2266.412,11914.148,4489.239,3584.615,22254.414
2023-05-03T20:00:00,2023-05-03T20:00:00,496.684,2287.447,11935.519,4632.165,3581.692,22436.822
2023-05-03T21:00:00,2023-05-03T21:00:00,489.443,2015.875,11938.571,4617.38,3707.849,22279.674
2023-05-03T22:00:00,2023-05-03T22:00:00,486.765,1730.83,11957.443,4289.711,3501.163,21479.148
2023-05-03T23:00:00,2023-05-03T23:00:00,482.79,1514.801,11870.852,3984.743,3277.623,20648.02
2023-05-04T00:00:00,2023-05-04T00:00:00,476.094,1373.697,11254.162,3559.999,3389.046,19576.904
2023-05-04T01:00:00,2023-05-04T01:00:00,467.997,1340.135,10581.411,2926.765,3392.376,18240.688
2023-05-04T02:00:00,2023-05-04T02:00:00,464.939,1329.263,10371.592,2754.119,3285.127,17740.101
2023-05-04T03:00:00,2023-05-04T03:00:00,470.171,1348.644,10577.525,2835.514,3274.11,18035.792
2023-05-04T04:00:00,2023-05-04T04:00:00,477.072,1364.243,10709.078,2958.277,3416.053,18447.652
2023-05-04T05:00:00,2023-05-04T05:00:00,488.485,1474.384,11600.808,3309.543,3458.914,19843.649
2023-05-04T06:00:00,2023-05-04T06:00:00,461.903,1898.643,11901.936,3487.864,3615.442,20903.885
2023-05-04T07:00:00,2023-05-04T07:00:00,410.768,2048.964,11930.245,3478.156,3693.575,21150.941
2023-05-04T08:00:00,2023-05-04T08:00:00,365.609,1874.77,11831.719,3427.527,3803.881,20937.897
2023-05-04T09:00:00,2023-05-04T09:00:00,319.149,1717.83,11310.225,3039.97,3811.82,19879.846
2023-05-04T10:00:00,2023-05-04T10:00:00,258.182,1683.323,9331.102,2185.403,3613.88,16813.708
2023-05-04T11:00:00,2023-05-04T11:00:00,221.082,1656.142,8202.356,2018.582,3366.779,15243.859
2023-05-04T12:00:00,2023-05-04T12:00:00,198.056,1627.07,7209.325,1962.129,3209.826,14008.35
2023-05-04T13:00:00,2023-05-04T13:00:00,194.335,1548.837,7071.111,1915.831,3163.979,13699.758
2023-05-04T14:00:00,2023-05-04T14:00:00,202.212,1487.148,7265.111,2045.614,3158.548,13956.421
2023-05-04T15:00:00,2023-05-04T15:00:00,213.613,1452.877,7287.313,2021.121,3129.852,13891.163
2023-05-04T16:00:00,2023-05-04T16:00:00,246.057,1455.004,8164.61,2239.168,3019.252,14878.035
2023-05-04T17:00:00,2023-05-04T17:00:00,300.325,1496.838,10109.319,2481.709,3018.85,17106.717
2023-05-04T18:00:00,2023-05-04T18:00:00,352.331,1533.71,11117.614,3160.494,3234.437,19046.255
2023-05-04T19:00:00,2023-05-04T19:00:00,361.725,1592.562,10470.118,3574.485,3420.327,19057.493
2023-05-04T20:00:00,2023-05-04T20:00:00,371.804,1621.397,10727.674,3962.341,3434.015,19745.427
2023-05-04T21:00:00,2023-05-04T21:00:00,370.601,1791.337,10656.068,3982.652,3423.667,19853.724
2023-05-04T22:00:00,2023-05-04T22:00:00,365.601,1748.084,10659.954,3933.965,3234.401,19576.404
2023-05-04T23:00:00,2023-05-04T23:00:00,361.019,1698.213,10412.667,3731.748,3214.52,19057.149
2023-05-05T00:00:00,2023-05-05T00:00:00,355.4,1849.481,9895.059,3672.009,3184.16,18600.71
2023-05-05T01:00:00,2023-05-05T01:00:00,350.451,1950.168,9345.256,3558.207,3185.329,18038.96
2023-05-05T02:00:00,2023-05-05T02:00:00,345.143,2060.31,8929.783,3674.399,3180.654,17845.146
2023-05-05T03:00:00,2023-05-05T03:00:00,344.435,2186.287,8831.811,3718.606,3172.592,17909.296
2023-05-05T04:00:00,2023-05-05T04:00:00,343.411,2065.982,8931.447,3827.331,3252.478,18077.239
2023-05-05T05:00:00,2023-05-05T05:00:00,345.654,2167.615,8963.364,3963.386,3247.803,18342.168
2023-05-05T06:00:00,2023-05-05T06:00:00,348.171,2447.696,9732.423,4350.496,3416.372,19946.986
2023-05-05T07:00:00,2023-05-05T07:00:00,323.528,2577.928,9782.379,4501.336,3365.488,20227.131
2023-05-05T08:00:00,2023-05-05T08:00:00,298.565,2745.977,9374.954,4174.116,3358.136,19653.182
2023-05-05T09:00:00,2023-05-05T09:00:00,270.105,2730.85,9014.986,3660.659,3357.015,18763.51
2023-05-05T10:00:00,2023-05-05T10:00:00,236.908,2593.291,7793.542,3605.4,3392.371,17384.605
2023-05-05T11:00:00,2023-05-05T11:00:00,221.972,2663.725,7608.703,3233.077,3272.814,16778.318
2023-05-05T12:00:00,2023-05-05T12:00:00,217.279,2729.904,7576.23,3289.679,3051.091,16646.905
2023-05-05T13:00:00,2023-05-05T13:00:00,222.752,2644.58,7784.106,2953.498,3004.709,16386.894
2023-05-05T14:00:00,2023-05-05T14:00:00,237.396,2660.416,8109.381,2442.431,2944.353,16156.581
2023-05-05T15:00:00,2023-05-05T15:00:00,272.237,2748.813,8793.234,2616.122,2944.042,17102.211
2023-05-05T16:00:00,2023-05-05T16:00:00,311.82,2880.936,9991.642,2344.16,3060.311,18277.049
2023-05-05T17:00:00,2023-05-05T17:00:00,344.41,3162.198,10542.833,2473.943,3063.294,19242.267
2023-05-05T18:00:00,2023-05-05T18:00:00,377.589,3351.046,11291.908,2989.939,3276.188,20909.082
2023-05-05T19:00:00,2023-05-05T19:00:00,401.674,3341.828,11711.268,3120.618,3313.673,21487.387
2023-05-05T20:00:00,2023-05-05T20:00:00,407.053,3306.611,12181.416,3214.408,3315.134,22017.57
2023-05-05T21:00:00,2023-05-05T21:00:00,412.259,3671.072,11878.623,3171.844,3207.93,21929.469
2023-05-05T22:00:00,2023-05-05T22:00:00,409.683,3550.766,11205.039,3305.212,3184.005,21245.021
2023-05-05T23:00:00,2023-05-05T23:00:00,436.119,3438.497,11392.654,3093.437,3148.537,21073.125
2023-05-06T00:00:00,2023-05-06T00:00:00,445.093,3067.893,11394.875,2855.974,3153.27,20472.012
2023-05-06T01:00:00,2023-05-06T01:00:00,449.615,2664.67,11335.203,2895.402,3035.487,19930.762
2023-05-06T02:00:00,2023-05-06T02:00:00,452.905,2439.66,10807.882,2853.883,3045.2,19146.625
2023-05-06T03:00:00,2023-05-06T03:00:00,453.201,2360.717,10248.643,2804.897,3070.584,18484.841
2023-05-06T04:00:00,2023-05-06T04:00:00,462.133,2045.892,10207.568,2802.209,3208.369,18264.038
2023-05-06T05:00:00,2023-05-06T05:00:00,474.634,2118.216,10277.23,2712.75,3474.375,18582.57
2023-05-06T06:00:00,2023-05-06T06:00:00,473.956,2066.218,10640.526,2551.603,3546.795,18805.143
2023-05-06T07:00:00,2023-05-06T07:00:00,442.371,1706.013,10837.301,2439.444,3575.15,18557.907
2023-05-06T08:00:00,2023-05-06T08:00:00,395.429,1370.625,10427.655,2403.899,3583.57,17785.748
2023-05-06T09:00:00,2023-05-06T09:00:00,343.728,1320.281,9501.789,2211.838,3584.184,16618.091
2023-05-06T10:00:00,2023-05-06T10:00:00,292.96,1314.136,8501.819,1800.833,3607.034,15223.823
2023-05-06T11:00:00,2023-05-06T11:00:00,252.919,1302.554,7524.33,1634.759,3484.443,13946.087
2023-05-06T12:00:00,2023-05-06T12:00:00,230.392,1273.719,7040.859,1507.216,3252.256,13074.051
2023-05-06T13:00:00,2023-05-06T13:00:00,225.289,1270.41,6990.902,1427.016,3058.765,12747.093
2023-05-06T14:00:00,2023-05-06T14:00:00,227.63,1267.574,6958.431,1440.159,3044.436,12710.599
2023-05-06T15:00:00,2023-05-06T15:00:00,240.687,1267.338,6968.978,1527.975,3263.236,13027.526
2023-05-06T16:00:00,2023-05-06T16:00:00,273.131,1277.737,7864.87,1656.564,3480.111,14279.281
2023-05-06T17:00:00,2023-05-06T17:00:00,326.934,1305.627,9537.869,1736.016,3540.65,16120.162
2023-05-06T18:00:00,2023-05-06T18:00:00,380.917,1346.517,11232.515,2034.562,3563.793,18177.387
2023-05-06T19:00:00,2023-05-06T19:00:00,404.779,1373.224,11669.914,2417.788,3560.658,19021.585
2023-05-06T20:00:00,2023-05-06T20:00:00,418.674,1636.052,11902.491,2605.369,3549.556,19693.467
2023-05-06T21:00:00,2023-05-06T21:00:00,420.448,1767.938,11978.537,2650.173,3550.785,19947.433
2023-05-06T22:00:00,2023-05-06T22:00:00,421.278,1901.951,11728.475,2801.761,3551.953,19984.141
2023-05-06T23:00:00,2023-05-06T23:00:00,429.185,1948.041,11037.406,2836.857,3558.382,19380.686
2023-05-07T00:00:00,2023-05-07T00:00:00,417.803,1976.167,10000.524,2786.677,3529.504,18292.871
2023-05-07T01:00:00,2023-05-07T01:00:00,404.324,2026.511,9019.704,2779.807,3522.047,17348.069
2023-05-07T02:00:00,2023-05-07T02:00:00,393.671,1911.879,8227.611,2786.378,3514.685,16440.553
2023-05-07T03:00:00,2023-05-07T03:00:00,392.59,1914.242,8028.339,2542.941,3514.919,16000.442
2023-05-07T04:00:00,2023-05-07T04:00:00,386.334,1921.333,7824.627,2447.21,3518.86,15712.03
2023-05-07T05:00:00,2023-05-07T05:00:00,375.118,1928.424,7592.327,2460.352,3519.445,15500.548
2023-05-07T06:00:00,2023-05-07T06:00:00,344.397,1685.923,7214.321,2520.838,3488.147,14909.229
2023-05-07T07:00:00,2023-05-07T07:00:00,295.715,1740.994,6430.832,2443.625,3275.837,13891.287
2023-05-07T08:00:00,2023-05-07T08:00:00,253.85,1704.358,6059.763,2079.068,3224.299,13067.488
2023-05-07T09:00:00,2023-05-07T09:00:00,218.539,1676.705,5619.033,1891.189,2996.471,12183.398
2023-05-07T10:00:00,2023-05-07T10:00:00,191.072,1689.941,5381.738,1722.127,2967.699,11761.505
2023-05-07T11:00:00,2023-05-07T11:00:00,177.309,1679.305,5431.417,1568.15,2975.59,11654.462
2023-05-07T12:00:00,2023-05-07T12:00:00,174.266,1656.142,5397.835,1565.909,2983.844,11603.73
2023-05-07T13:00:00,2023-05-07T13:00:00,179.206,1642.433,5428.086,1497.06,2980.554,11548.134
2023-05-07T14:00:00,2023-05-07T14:00:00,186.112,1631.797,5450.567,1513.937,2972.4,11568.701
2023-05-07T15:00:00,2023-05-07T15:00:00,196.012,1671.505,5515.234,1521.404,2964.803,11672.945
2023-05-07T16:00:00,2023-05-07T16:00:00,218.536,1808.118,5793.327,1725.263,2974.153,12300.861
2023-05-07T17:00:00,2023-05-07T17:00:00,252.335,1895.097,6479.678,1972.882,2983.504,13331.162
2023-05-07T18:00:00,2023-05-07T18:00:00,309.074,1771.72,8480.726,2236.032,3002.508,15490.986
2023-05-07T19:00:00,2023-05-07T19:00:00,359.163,1788.265,10185.087,2553.844,3152.039,17679.234
2023-05-07T20:00:00,2023-05-07T20:00:00,380.913,2079.691,10664.395,2719.172,3221.318,18684.576
2023-05-07T21:00:00,2023-05-07T21:00:00,377.639,2243.013,10608.887,2898.986,3401.425,19152.311
2023-05-07T22:00:00,2023-05-07T22:00:00,374.135,2310.137,10557.265,2781.45,3287.878,18936.729
2023-05-07T23:00:00,2023-05-07T23:00:00,377.389,2214.413,10168.434,2761.288,3188.687,18332.822
2023-05-08T00:00:00,2023-05-08T00:00:00,369.617,2387.898,8806.278,2826.403,3142.412,17162.991
2023-05-08T01:00:00,2023-05-08T01:00:00,375.998,2377.026,8610.613,2654.504,3187.136,16829.279
2023-05-08T02:00:00,2023-05-08T02:00:00,377.736,2164.306,8545.115,2652.861,3251.187,16613.469
2023-05-08T03:00:00,2023-05-08T03:00:00,384.03,2267.593,8275.904,2704.088,3454.459,16702.043
2023-05-08T04:00:00,2023-05-08T04:00:00,389.96,2295.72,8128.53,2826.254,3649.267,16899.771
2023-05-08T05:00:00,2023-05-08T05:00:00,388.792,2344.882,8293.944,2989.043,3657.26,17285.128
2023-05-08T06:00:00,2023-05-08T06:00:00,394.108,2540.583,9555.63,3196.636,3630.572,18923.422
2023-05-08T07:00:00,2023-05-08T07:00:00,370.865,2689.252,9970.827,3308.945,3611.941,19580.965
2023-05-08T08:00:00,2023-05-08T08:00:00,339.973,2938.134,9326.939,3401.989,3598.007,19265.069
2023-05-08T09:00:00,2023-05-08T09:00:00,306.534,3339.229,9180.955,3310.887,3284.266,19115.336
2023-05-08T10:00:00,2023-05-08T10:00:00,281.094,3545.803,9194.554,3292.069,2924.3,18956.725
2023-05-08T11:00:00,2023-05-08T11:00:00,268.82,3736.069,9140.711,3207.09,2856.055,18939.925
2023-05-08T12:00:00,2023-05-08T12:00:00,267.686,3982.352,9167.91,3238.453,2869.939,19258.654
2023-05-08T13:00:00,2023-05-08T13:00:00,270.092,3991.333,9218.699,3274.446,2871.109,19355.587
2023-05-08T14:00:00,2023-05-08T14:00:00,271.746,3685.489,8898.421,3161.241,2877.849,18622.999
2023-05-08T15:00:00,2023-05-08T15:00:00,280.6,3472.77,9019.15,3187.078,2909.661,18588.659
2023-05-08T16:00:00,2023-05-08T16:00:00,298.094,3457.643,8819.045,3052.366,2929.192,18258.245
2023-05-08T17:00:00,2023-05-08T17:00:00,336.701,3604.656,9514.832,3354.198,3177.757,19651.443
2023-05-08T18:00:00,2023-05-08T18:00:00,383.518,3949.498,10434.593,3345.834,3278.05,21007.976
2023-05-08T19:00:00,2023-05-08T19:00:00,407.723,4209.725,10488.713,3493.838,3333.603,21525.879
2023-05-08T20:00:00,2023-05-08T20:00:00,415.922,4049.24,10407.949,3705.015,3423.741,21585.946
2023-05-08T21:00:00,2023-05-08T21:00:00,407.923,3895.136,10500.092,3598.082,3401.441,21394.751
2023-05-08T22:00:00,2023-05-08T22:00:00,397.585,3786.413,10205.07,3450.079,3366.806,20808.367
2023-05-08T23:00:00,2023-05-08T23:00:00,386.783,3648.382,10006.907,3443.209,3197.956,20296.453
2023-05-09T00:00:00,2023-05-09T00:00:00,384.35,3431.88,9351.64,3146.007,3126.656,19056.183
2023-05-09T01:00:00,2023-05-09T01:00:00,367.537,3183.234,8397.742,2896.298,3125.073,17602.347
2023-05-09T02:00:00,2023-05-09T02:00:00,368.006,2962.478,8400.796,2787.274,3129.808,17280.356
2023-05-09T03:00:00,2023-05-09T03:00:00,373.064,2798.211,8616.442,2674.816,3124.611,17214.079
2023-05-09T04:00:00,2023-05-09T04:00:00,378.666,2792.066,8849.851,2852.091,3268.614,17762.622
2023-05-09T05:00:00,2023-05-09T05:00:00,384.366,2654.98,9462.1,3238.603,3370.862,18726.545
2023-05-09T06:00:00,2023-05-09T06:00:00,380.699,2819.011,10206.734,3562.537,3346.364,19934.646
2023-05-09T07:00:00,2023-05-09T07:00:00,346.121,3330.483,9962.501,3695.158,3067.388,20055.531
2023-05-09T08:00:00,2023-05-09T08:00:00,318.964,3957.534,9889.786,3646.62,2807.422,20301.362
2023-05-09T09:00:00,2023-05-09T09:00:00,293.811,4994.898,9167.633,3466.657,2787.294,20416.48
2023-05-09T10:00:00,2023-05-09T10:00:00,267.019,5895.175,8058.591,3088.657,2807.299,19849.723
2023-05-09T11:00:00,2023-05-09T11:00:00,247.355,6166.984,7592.883,2958.427,2796.06,19514.353
2023-05-09T12:00:00,2023-05-09T12:00:00,236.371,6194.401,7081.936,2937.817,2798.981,19013.135
2023-05-09T13:00:00,2023-05-09T13:00:00,233.978,6301.47,6851.023,2938.414,2793.722,18884.63
2023-05-09T14:00:00,2023-05-09T14:00:00,232.966,5915.501,6673.399,2928.408,2830.283,18347.591
2023-05-09T15:00:00,2023-05-09T15:00:00,255.941,6306.906,7107.746,2919.148,2854.505,19188.305
2023-05-09T16:00:00,2023-05-09T16:00:00,293.286,6392.467,7996.977,3045.944,3097.511,20532.899
2023-05-09T17:00:00,2023-05-09T17:00:00,327.956,6084.732,8911.187,3091.047,3110.529,21197.496
2023-05-09T18:00:00,2023-05-09T18:00:00,358.178,5771.798,9099.359,2935.427,3013.254,20819.837
2023-05-09T19:00:00,2023-05-09T19:00:00,384.973,5570.895,9156.254,3356.289,3194.593,21278.031
2023-05-09T20:00:00,2023-05-09T20:00:00,385.549,5025.624,8945.047,3560.746,3348.973,20880.39
2023-05-09T21:00:00,2023-05-09T21:00:00,371.892,4260.542,8905.637,3299.984,3137.429,19603.592
2023-05-09T22:00:00,2023-05-09T22:00:00,372.061,4093.439,8855.957,2909.142,3082.5,18941.038
2023-05-09T23:00:00,2023-05-09T23:00:00,376.663,4121.328,8710.528,2745.905,3083.316,18661.077
2023-05-10T00:00:00,2023-05-10T00:00:00,388.503,4193.889,9104.354,2434.067,3033.67,18765.98
2023-05-10T01:00:00,2023-05-10T01:00:00,397.162,4156.782,9127.112,2225.578,3029.337,18538.809
2023-05-10T02:00:00,2023-05-10T02:00:00,397.932,3723.542,9276.15,2173.605,2994.251,18167.548
2023-05-10T03:00:00,2023-05-10T03:00:00,395.389,3571.093,9345.535,2234.24,2990.976,18141.844
2023-05-10T04:00:00,2023-05-10T04:00:00,399.447,3587.402,9492.074,2207.805,3020.123,18307.404
2023-05-10T05:00:00,2023-05-10T05:00:00,410.351,3588.583,10288.886,2548.318,3184.052,19609.839
2023-05-10T06:00:00,2023-05-10T06:00:00,423.527,3532.331,11870.02,3171.098,3284.218,21857.666
2023-05-10T07:00:00,2023-05-10T07:00:00,416.995,4134.801,12296.317,3185.435,2985.047,22601.599
2023-05-10T08:00:00,2023-05-10T08:00:00,388.585,4455.535,12102.874,3092.839,2872.463,22523.711
2023-05-10T09:00:00,2023-05-10T09:00:00,369.142,4674.163,11180.893,3222.772,2961.078,22038.906
2023-05-10T10:00:00,2023-05-10T10:00:00,354.232,4884.756,10847.293,3183.494,3036.278,21951.821
2023-05-10T11:00:00,2023-05-10T11:00:00,342.343,5084.004,10818.151,2927.96,2893.381,21723.495
2023-05-10T12:00:00,2023-05-10T12:00:00,341.823,4756.651,11167.848,2903.765,2881.084,21709.349
2023-05-10T13:00:00,2023-05-10T13:00:00,343.634,3980.224,11561.119,2918.85,2883.422,21343.615
2023-05-10T14:00:00,2023-05-10T14:00:00,336.339,2894.88,11203.373,2907.051,2882.252,19887.557
2023-05-10T15:00:00,2023-05-10T15:00:00,363.957,2720.686,12105.372,2964.699,2957.998,20748.755
2023-05-10T16:00:00,2023-05-10T16:00:00,407.693,3666.817,12593.838,3235.018,3179.084,22674.757
2023-05-10T17:00:00,2023-05-10T17:00:00,455.107,4203.816,12966.849,3538.045,3187.034,23895.744
2023-05-10T18:00:00,2023-05-10T18:00:00,497.642,4703.708,13334.587,4357.216,3197.444,25592.956
2023-05-10T19:00:00,2023-05-10T19:00:00,523.04,5003.879,13642.099,4666.515,3207.874,26520.368
2023-05-10T20:00:00,2023-05-10T20:00:00,550.533,5123.475,13834.155,4547.933,3299.81,26805.373
2023-05-10T21:00:00,2023-05-10T21:00:00,565.275,4997.262,13969.871,4215.336,3205.686,26388.154
2023-05-10T22:00:00,2023-05-10T22:00:00,580.163,4803.213,14022.881,4228.777,3202.763,26257.634
2023-05-10T23:00:00,2023-05-10T23:00:00,594.193,4495.952,13994.017,4039.852,3099.063,25628.884
2023-05-11T00:00:00,2023-05-11T00:00:00,596.128,3434.953,13750.893,3528.337,2935.105,23649.288
2023-05-11T01:00:00,2023-05-11T01:00:00,588.306,2924.661,12941.316,3458.143,2926.111,22250.23
2023-05-11T02:00:00,2023-05-11T02:00:00,590.423,2949.479,12788.947,3457.994,2914.762,22111.182
2023-05-11T03:00:00,2023-05-11T03:00:00,597.885,2939.788,13438.108,3491.597,3061.968,22931.461
2023-05-11T04:00:00,2023-05-11T04:00:00,600.682,3295.503,13707.598,3454.261,2924.6,23381.962
2023-05-11T05:00:00,2023-05-11T05:00:00,603.278,4367.138,13840.261,3746.683,3112.974,25067.056
2023-05-11T06:00:00,2023-05-11T06:00:00,577.573,4904.61,13920.469,4536.135,3379.812,26741.026
2023-05-11T07:00:00,2023-05-11T07:00:00,530.471,5351.321,14005.673,4717.592,3387.346,27461.933
2023-05-11T08:00:00,2023-05-11T08:00:00,504.414,5583.659,13968.761,4742.383,3380.517,27675.32
2023-05-11T09:00:00,2023-05-11T09:00:00,479.074,5437.119,13747.286,4212.05,3263.114,26659.569
2023-05-11T10:00:00,2023-05-11T10:00:00,447.217,5385.594,13300.172,4130.357,3255.787,26071.91
2023-05-11T11:00:00,2023-05-11T11:00:00,416.127,4983.316,12806.987,3871.388,2974.071,24635.763
2023-05-11T12:00:00,2023-05-11T12:00:00,401.741,4529.042,12602.997,3712.632,2870.052,23714.722
