,pv cf,electricity_demand_kW,heat_demand_kW,T_outside,cop,Batterystorage->electricity_bus,Bufferstorage->heat_bus,electricity_bus->Batterystorage,electricity_bus->electricity_demand,electricity_bus->electricity_excess,electricity_bus->heat_pump,grid electricity->electricity_bus,heat_bus->Bufferstorage,heat_bus->heat_demand,heat_pump->heat_bus,rooftop pv->electricity_bus,storage_content,storage_content
2015-01-01 00:00:00,0.0,0.125239516666667,0.0,-1.8,3.18372,0.0,0.0,0.0,0.125239516666667,0.0,0.0,0.125239516666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00,0.0,0.122325066666667,0.0,-2.2,3.17348,0.0,0.0,0.0,0.122325066666667,0.0,0.0,0.122325066666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00,0.0,0.11497615,0.0,-1.7,3.18628,0.0,0.0,0.0,0.11497615,0.0,0.0,0.11497615,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00,0.0,0.115539833333333,0.0,-1.3,3.19652,0.0,0.0,0.0,0.115539833333333,0.0,0.0,0.115539833333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00,0.0,0.135681383333333,0.0,-1.3,3.19652,0.0,0.0,0.0,0.135681383333333,0.0,0.0,0.135681383333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00,0.0,0.1216818,0.0,-1.2,3.19908,0.0,0.0,0.0,0.1216818,0.0,0.0,0.1216818,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00,0.0,0.12421435,0.0,-0.2,3.22468,0.0,0.0,0.0,0.12421435,0.0,0.0,0.12421435,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:00:00,0.0,0.280528166666667,0.0,0.3,3.23748,0.0,0.0,0.0,0.280528166666667,0.0,0.0,0.280528166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 08:00:00,0.0,0.13875845,0.0,0.6,3.24516,0.0,0.0,0.0,0.13875845,0.0,0.0,0.13875845,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 09:00:00,0.00144,0.248106833333333,0.0,0.4,3.24004,0.0,0.0,0.0,0.248106833333333,0.0,0.0,0.176106833333333,0.0,0.0,0.0,0.072,0.0,0.0
2015-01-01 10:00:00,0.0423,0.838092833333333,0.0,0.5,3.2426,0.0,0.0,0.0,0.838092833333333,1.27690716666667,0.0,0.0,0.0,0.0,0.0,2.115,0.0,0.0
2015-01-01 11:00:00,0.09886,0.7948077,0.0,1.7,3.27332,0.0,0.0,0.0,0.7948077,4.1481923,0.0,0.0,0.0,0.0,0.0,4.943,0.0,0.0
2015-01-01 12:00:00,0.17498,0.3263955,0.0,2.3,3.28868,0.0,0.0,0.134205254519347,0.3263955,8.28839924548065,0.0,0.0,0.0,0.0,0.0,8.749,0.128031812811457,0.0
2015-01-01 13:00:00,0.11668,0.248800666666667,0.0,1.9,3.27844,0.0,0.0,2.78179729635953,0.248800666666667,2.8034020369738,0.0,0.0,0.0,0.0,0.0,5.834,2.78179729635953,0.0
2015-01-01 14:00:00,0.0144,1.15597483333333,0.0,2.0,3.281,0.43597483333333,0.0,0.0,1.15597483333333,0.0,0.0,0.0,0.0,0.0,0.0,0.72,2.32329844517659,0.0
2015-01-01 15:00:00,0.0,0.537034176666667,0.0,0.5,3.2426,0.537034176666667,0.0,0.0,0.537034176666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75911495765701,0.0
2015-01-01 16:00:00,0.0,0.53632225,0.0,0.4,3.24004,0.53632225,0.0,0.0,0.53632225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19598238358826,0.0
2015-01-01 17:00:00,0.0,0.591693875,0.0,0.6,3.24516,0.591693875,0.0,0.0,0.591693875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575112365470091,0.0
2015-01-01 18:00:00,0.0,0.640782166666667,0.0,0.9,3.25284,0.548360921772271,0.0,0.0,0.640782166666667,0.0,0.0,0.0924212448943958,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:00:00,0.0,0.500937,0.0,1.2,3.26052,0.0,0.0,0.0,0.500937,0.0,0.0,0.500937,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 20:00:00,0.0,0.427901666666667,0.0,1.4,3.26564,0.0,0.0,0.0,0.427901666666667,0.0,0.0,0.427901666666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 21:00:00,0.0,0.4351575,0.0,1.8,3.27588,0.0,0.0,0.0,0.4351575,0.0,0.0,0.4351575,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 22:00:00,0.0,0.449867566666667,0.0,1.6,3.27076,0.0,0.0,0.0,0.449867566666667,0.0,0.0,0.449867566666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 23:00:00,0.0,0.114637183333333,0.0,1.2,3.26052,0.0,0.0,0.0,0.114637183333333,0.0,0.0,0.114637183333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 00:00:00,0.0,0.125355866666667,0.0,0.5,3.2426,0.0,0.0,0.0,0.125355866666667,0.0,0.0,0.125355866666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 01:00:00,0.0,0.122359833333333,0.0,0.3,3.23748,0.0,0.0,0.0,0.122359833333333,0.0,0.0,0.122359833333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 02:00:00,0.0,0.11435235,0.0,0.2,3.23492,0.0,0.0,0.0,0.11435235,0.0,0.0,0.11435235,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 03:00:00,0.0,0.1151451,0.0,0.1,3.23236,0.0,0.0,0.0,0.1151451,0.0,0.0,0.1151451,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 04:00:00,0.0,0.135485333333333,0.0,0.2,3.23492,0.0,0.0,0.0,0.135485333333333,0.0,0.0,0.135485333333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 05:00:00,0.0,0.12099645,0.0,0.2,3.23492,0.0,0.0,0.0,0.12099645,0.0,0.0,0.12099645,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 06:00:00,0.0,0.12332645,0.0,0.3,3.23748,0.0,0.0,0.0,0.12332645,0.0,0.0,0.12332645,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 07:00:00,0.00114,0.131774283333333,0.0,0.4,3.24004,0.0,0.0,0.0,0.131774283333333,0.0,0.0,0.074774283333333,0.0,0.0,0.0,0.057,0.0,0.0
2015-01-02 08:00:00,0.04032,0.123733416666667,0.0,0.6,3.24516,0.0,0.0,0.0,0.123733416666667,1.89226658333333,0.0,0.0,0.0,0.0,0.0,2.016,0.0,0.0
2015-01-02 09:00:00,0.13502,0.143977316666667,0.0,0.7,3.24772,0.0,0.0,0.0,0.143977316666667,6.60702268333333,0.0,0.0,0.0,0.0,0.0,6.751,0.0,0.0
2015-01-02 10:00:00,0.34596,0.991251093333333,0.0,1.1,3.25796,0.0,0.0,0.0,0.991251093333333,16.3067489066667,0.0,0.0,0.0,0.0,0.0,17.298,0.0,0.0
2015-01-02 11:00:00,0.4575,0.33300094,0.0,1.3,3.26308,0.0,0.0,0.0,0.33300094,22.54199906,0.0,0.0,0.0,0.0,0.0,22.875,0.0,0.0
2015-01-02 12:00:00,0.44304,0.254738666666667,0.0,2.0,3.281,0.0,0.0,0.0,0.254738666666667,21.8972613333333,0.0,0.0,0.0,0.0,0.0,22.152,0.0,0.0
2015-01-02 13:00:00,0.27416,0.477688266666667,0.0,3.2,3.31172,0.0,0.0,1.00978813229955,0.477688266666667,12.2205236010338,0.0,0.0,0.0,0.0,0.0,13.708,0.963337878213767,0.0
2015-01-02 14:00:00,0.0585,1.01831276666667,0.0,3.3,3.31428,0.0,0.0,1.90668723333333,1.01831276666667,0.0,0.0,0.0,0.0,0.0,0.0,2.925,2.78179729635953,0.0
2015-01-02 15:00:00,0.0,0.935476785,0.0,2.9,3.30404,0.935476785,0.0,0.0,0.935476785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79971149374402,0.0
2015-01-02 16:00:00,0.0,0.260866691666667,0.0,2.5,3.2938,0.260866691666667,0.0,0.0,0.260866691666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52529448007549,0.0
2015-01-02 17:00:00,0.0,0.549700475,0.0,2.2,3.28612,0.549700475,0.0,0.0,0.549700475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948264872418928,0.0
2015-01-02 18:00:00,0.0,0.375457273333333,0.0,1.9,3.27844,0.375457273333333,0.0,0.0,0.375457273333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554191726229192,0.0
2015-01-02 19:00:00,0.0,0.271905833333333,0.0,2.2,3.28612,0.271905833333333,0.0,0.0,0.271905833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268875865911563,0.0
2015-01-02 20:00:00,0.0,0.348182166666667,0.0,1.6,3.27076,0.256369061988549,0.0,0.0,0.348182166666667,0.0,0.0,0.0918131046781185,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 21:00:00,0.0,0.237671166666667,0.0,1.2,3.26052,0.0,0.0,0.0,0.237671166666667,0.0,0.0,0.237671166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 22:00:00,0.0,0.227504,0.0,0.7,3.24772,0.0,0.0,0.0,0.227504,0.0,0.0,0.227504,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-02 23:00:00,0.0,0.194489,0.0,0.5,3.2426,0.0,0.0,0.0,0.194489,0.0,0.0,0.194489,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 00:00:00,0.0,0.205206333333333,0.0,0.2,3.23492,0.0,0.0,0.0,0.205206333333333,0.0,0.0,0.205206333333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 01:00:00,0.0,0.14882965,0.0,0.2,3.23492,0.0,0.0,0.0,0.14882965,0.0,0.0,0.14882965,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 02:00:00,0.0,0.114276116666667,0.0,0.8,3.25028,0.0,0.0,0.0,0.114276116666667,0.0,0.0,0.114276116666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 03:00:00,0.0,0.115311616666667,0.0,0.9,3.25284,0.0,0.0,0.0,0.115311616666667,0.0,0.0,0.115311616666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 04:00:00,0.0,0.136631083333333,0.0,1.3,3.26308,0.0,0.0,0.0,0.136631083333333,0.0,0.0,0.136631083333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 05:00:00,0.0,0.244371516666667,0.0,1.4,3.26564,0.0,0.0,0.0,0.244371516666667,0.0,0.0,0.244371516666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 06:00:00,0.0,0.322748616666667,0.0,1.6,3.27076,0.0,0.0,0.0,0.322748616666667,0.0,0.0,0.322748616666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 07:00:00,0.00338,0.18905,0.0,1.7,3.27332,0.0,0.0,0.0,0.18905,0.0,0.0,0.02005,0.0,0.0,0.0,0.169,0.0,0.0
2015-01-03 08:00:00,0.04488,0.12811505,0.0,2.0,3.281,0.0,0.0,0.0,0.12811505,2.11588495,0.0,0.0,0.0,0.0,0.0,2.244,0.0,0.0
2015-01-03 09:00:00,0.10126,0.334130583333333,0.0,2.2,3.28612,0.0,0.0,0.0,0.334130583333333,4.72886941666667,0.0,0.0,0.0,0.0,0.0,5.063,0.0,0.0
2015-01-03 10:00:00,0.10382,0.207978333333333,0.0,2.0,3.281,0.0,0.0,0.0,0.207978333333333,4.98302166666667,0.0,0.0,0.0,0.0,0.0,5.191,0.0,0.0
2015-01-03 11:00:00,0.11142,0.125061716666667,0.0,2.1,3.28356,0.0,0.0,0.0,0.125061716666667,5.44593828333333,0.0,0.0,0.0,0.0,0.0,5.571,0.0,0.0
2015-01-03 12:00:00,0.1423,0.123589383333333,0.0,2.3,3.28868,0.0,0.0,0.0,0.123589383333333,6.99141061666667,0.0,0.0,0.0,0.0,0.0,7.115,0.0,0.0
2015-01-03 13:00:00,0.10678,0.124538966666667,0.0,2.0,3.281,0.0,0.0,1.65378912616957,0.124538966666667,3.56067190716377,0.0,0.0,0.0,0.0,0.0,5.339,1.57771482636577,0.0
2015-01-03 14:00:00,0.02798,0.135966,0.0,1.9,3.27844,0.0,0.0,1.263034,0.135966,0.0,0.0,0.0,0.0,0.0,0.0,1.399,2.78179729635953,0.0
2015-01-03 15:00:00,0.0,0.291173666666667,0.0,2.0,3.281,0.291173666666667,0.0,0.0,0.291173666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47508163874752,0.0
2015-01-03 16:00:00,0.0,0.402884333333333,0.0,2.3,3.28868,0.402884333333333,0.0,0.0,0.402884333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05143447271989,0.0
2015-01-03 17:00:00,0.0,0.40529555,0.0,2.3,3.28868,0.40529555,0.0,0.0,0.40529555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62548859537926,0.0
2015-01-03 18:00:00,0.0,1.00464557333333,0.0,2.2,3.28612,1.00464557333333,0.0,0.0,1.00464557333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571523228462984,0.0
2015-01-03 19:00:00,0.0,0.318080666666667,0.0,2.7,3.29892,0.318080666666667,0.0,0.0,0.318080666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237796716331913,0.0
2015-01-03 20:00:00,0.0,0.360211666666667,0.0,2.9,3.30404,0.22673556402426,0.0,0.0,0.360211666666667,0.0,0.0,0.133476102642407,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 21:00:00,0.0,0.413074166666667,0.0,3.0,3.3066,0.0,0.0,0.0,0.413074166666667,0.0,0.0,0.413074166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 22:00:00,0.0,0.931024666666667,0.0,3.2,3.31172,0.0,0.0,0.0,0.931024666666667,0.0,0.0,0.931024666666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-03 23:00:00,0.0,0.647583476666667,0.0,3.2,3.31172,0.0,0.0,0.0,0.647583476666667,0.0,0.0,0.647583476666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 00:00:00,0.0,0.278354183333333,0.0,3.1,3.30916,0.0,0.0,0.0,0.278354183333333,0.0,0.0,0.278354183333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 01:00:00,0.0,0.221692475,0.0,3.1,3.30916,0.0,0.0,0.0,0.221692475,0.0,0.0,0.221692475,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 02:00:00,0.0,0.197810973333333,0.0,3.3,3.31428,0.0,0.0,0.0,0.197810973333333,0.0,0.0,0.197810973333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 03:00:00,0.0,0.174925833333333,0.0,3.4,3.31684,0.0,0.0,0.0,0.174925833333333,0.0,0.0,0.174925833333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 04:00:00,0.0,0.15020145,0.0,4.0,3.3322,0.0,0.0,0.0,0.15020145,0.0,0.0,0.15020145,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 05:00:00,0.0,0.188835,0.0,4.4,3.34244,0.0,0.0,0.0,0.188835,0.0,0.0,0.188835,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 06:00:00,0.0,0.202685,0.0,4.5,3.345,0.0,0.0,0.0,0.202685,0.0,0.0,0.202685,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 07:00:00,0.0,0.389055666666667,0.0,4.8,3.35268,0.0,0.0,0.0,0.389055666666667,0.0,0.0,0.389055666666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 08:00:00,0.00062,0.263845333333333,0.0,4.7,3.35012,0.0,0.0,0.0,0.263845333333333,0.0,0.0,0.232845333333333,0.0,0.0,0.0,0.031,0.0,0.0
2015-01-04 09:00:00,0.00308,0.256120333333333,0.0,4.9,3.3552400000000002,0.0,0.0,0.0,0.256120333333333,0.0,0.0,0.102120333333333,0.0,0.0,0.0,0.154,0.0,0.0
2015-01-04 10:00:00,0.00628,0.29031,0.0,5.1,3.36036,0.0,0.0,0.02369,0.29031,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.02260026,0.0
2015-01-04 11:00:00,0.0089,1.1601666,0.0,4.1,3.33476,0.0215490052900584,0.0,0.0,1.1601666,0.0,0.0,0.693617594709941,0.0,0.0,0.0,0.445,0.0,0.0
2015-01-04 12:00:00,0.01528,1.12015483333333,0.0,4.6,3.34756,0.0,0.0,0.0,1.12015483333333,0.0,0.0,0.35615483333333,0.0,0.0,0.0,0.764,0.0,0.0
2015-01-04 13:00:00,0.00624,0.229333166666667,0.0,5.0,3.3578,0.0,0.0,0.082666833333333,0.229333166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0788641589999997,0.0
2015-01-04 14:00:00,0.0,0.524957166666667,0.0,4.2,3.33732,0.0751957800258492,0.0,0.0,0.524957166666667,0.0,0.0,0.449761386640818,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 15:00:00,0.0,0.636587833333333,0.0,4.4,3.34244,0.0,0.0,0.0,0.636587833333333,0.0,0.0,0.636587833333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 16:00:00,0.0,1.34934450833333,0.0,4.2,3.33732,0.0,0.0,0.0,1.34934450833333,0.0,0.0,1.34934450833333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 17:00:00,0.0,0.617582218333333,0.0,3.4,3.31684,0.0,0.0,0.0,0.617582218333333,0.0,0.0,0.617582218333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 18:00:00,0.0,0.510474,0.0,3.4,3.31684,0.0,0.0,0.0,0.510474,0.0,0.0,0.510474,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 19:00:00,0.0,0.218036841666667,0.0,3.3,3.31428,0.0,0.0,0.0,0.218036841666667,0.0,0.0,0.218036841666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 20:00:00,0.0,0.317454406666667,0.0,2.9,3.30404,0.0,0.0,0.0,0.317454406666667,0.0,0.0,0.317454406666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 21:00:00,0.0,0.218063333333333,0.0,2.5,3.2938,0.0,0.0,0.0,0.218063333333333,0.0,0.0,0.218063333333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 22:00:00,0.0,0.11969745,0.0,2.1,3.28356,0.0,0.0,0.0,0.11969745,0.0,0.0,0.11969745,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-04 23:00:00,0.0,0.128902916666667,0.0,1.2,3.26052,0.0,0.0,0.0,0.128902916666667,0.0,0.0,0.128902916666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 00:00:00,0.0,0.125244,0.0,0.7,3.24772,0.0,0.0,0.0,0.125244,0.0,0.0,0.125244,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 01:00:00,0.0,0.1222218,0.0,-0.7,3.21188,0.0,0.0,0.0,0.1222218,0.0,0.0,0.1222218,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 02:00:00,0.0,0.11465095,0.0,0.3,3.23748,0.0,0.0,0.0,0.11465095,0.0,0.0,0.11465095,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 03:00:00,0.0,0.11540215,0.0,0.5,3.2426,0.0,0.0,0.0,0.11540215,0.0,0.0,0.11540215,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 04:00:00,0.0,0.240211366666667,0.0,0.8,3.25028,0.0,0.0,0.0,0.240211366666667,0.0,0.0,0.240211366666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 05:00:00,0.0,0.18836155,0.0,0.1,3.23236,0.0,0.0,0.0,0.18836155,0.0,0.0,0.18836155,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 06:00:00,0.0,0.123257033333333,0.0,-0.6,3.21444,0.0,0.0,0.0,0.123257033333333,0.0,0.0,0.123257033333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 07:00:00,0.0,0.1524626,0.0,-0.8,3.20932,0.0,0.0,0.0,0.1524626,0.0,0.0,0.1524626,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 08:00:00,0.02308,0.219570333333333,0.0,-0.8,3.20932,0.0,0.0,0.0,0.219570333333333,0.934429666666667,0.0,0.0,0.0,0.0,0.0,1.154,0.0,0.0
2015-01-05 09:00:00,0.05368,0.188861716666667,0.0,-0.2,3.22468,0.0,0.0,0.0,0.188861716666667,2.49513828333333,0.0,0.0,0.0,0.0,0.0,2.684,0.0,0.0
2015-01-05 10:00:00,0.09336,0.135979183333333,0.0,0.2,3.23492,0.0,0.0,0.0,0.135979183333333,4.53202081666667,0.0,0.0,0.0,0.0,0.0,4.668,0.0,0.0
2015-01-05 11:00:00,0.15394,0.120881733333333,0.0,0.5,3.2426,0.0,0.0,0.0,0.120881733333333,7.57611826666667,0.0,0.0,0.0,0.0,0.0,7.697,0.0,0.0
2015-01-05 12:00:00,0.15846,0.122490083333333,0.0,0.7,3.24772,0.0,0.0,0.0,0.122490083333333,7.80050991666667,0.0,0.0,0.0,0.0,0.0,7.923,0.0,0.0
2015-01-05 13:00:00,0.0927,0.125559,0.0,0.1,3.23236,0.0,0.0,1.99622320724001,0.125559,2.51321779275999,0.0,0.0,0.0,0.0,0.0,4.635,1.90439693970697,0.0
2015-01-05 14:00:00,0.02114,0.136215166666667,0.0,-0.2,3.22468,0.0,0.0,0.920784833333333,0.136215166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.057,2.78179729635953,0.0
2015-01-05 15:00:00,0.0,0.210665166666667,0.0,-0.7,3.21188,0.210665166666667,0.0,0.0,0.210665166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55947209996345,0.0
2015-01-05 16:00:00,0.0,0.3134105,0.0,-1.4,3.19396,0.3134105,0.0,0.0,0.3134105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22956744834184,0.0
2015-01-05 17:00:00,0.0,0.431208166666667,0.0,-2.1,3.17604,0.431208166666667,0.0,0.0,0.431208166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77636330721673,0.0
2015-01-05 18:00:00,0.0,0.3911655,0.0,-3.1,3.15044,0.3911655,0.0,0.0,0.3911655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36537734147108,0.0
2015-01-05 19:00:00,0.0,0.278512,0.0,-2.2,3.17348,0.278512,0.0,0.0,0.278512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07269873791633,0.0
2015-01-05 20:00:00,0.0,0.643123216666667,0.0,-2.6,3.16324,0.643123216666667,0.0,0.0,0.643123216666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397986129794222,0.0
2015-01-05 21:00:00,0.0,0.515973073333333,0.0,-3.3,3.14532,0.379473741289063,0.0,0.0,0.515973073333333,0.0,0.0,0.13649933204427,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 22:00:00,0.0,0.360491,0.0,-4.2,3.12228,0.0,0.0,0.0,0.360491,0.0,0.0,0.360491,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-05 23:00:00,0.0,0.313188166666667,0.0,-5.3,3.09412,0.0,0.0,0.0,0.313188166666667,0.0,0.0,0.313188166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 00:00:00,0.0,0.308287166666667,0.0,-6.1,3.07364,0.0,0.0,0.0,0.308287166666667,0.0,0.0,0.308287166666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 01:00:00,0.0,1.351947275,0.0,-6.8,3.05572,0.0,0.0,0.0,1.351947275,0.0,0.0,1.351947275,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 02:00:00,0.0,0.415096585,0.0,-7.0,3.0506,0.0,0.0,0.0,0.415096585,0.0,0.0,0.415096585,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 03:00:00,0.0,0.32482614,0.0,-7.7,3.03268,0.0,0.0,0.0,0.32482614,0.0,0.0,0.32482614,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 04:00:00,0.0,0.441714268333333,0.0,-7.8,3.03012,0.0,0.0,0.0,0.441714268333333,0.0,0.0,0.441714268333333,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 05:00:00,0.0,0.171436706666667,0.0,-8.4,3.01476,0.0,0.0,0.0,0.171436706666667,0.0,0.0,0.171436706666667,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 06:00:00,0.0,0.14876005,0.0,-8.6,3.00964,0.0,0.0,0.0,0.14876005,0.0,0.0,0.14876005,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06 07:00:00,0.01688,0.1556389,0.0,-8.6,3.00964,0.0,0.0,0.0,0.1556389,0.6883611,0.0,0.0,0.0,0.0,0.0,0.844,0.0,0.0
2015-01-06 08:00:00,0.1308,0.12884215,0.0,-8.1,3.02244,0.0,0.0,0.0,0.12884215,6.41115785,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0
2015-01-06 09:00:00,0.3333,0.123745983333333,0.0,-5.6,3.08644,0.0,0.0,0.0,0.123745983333333,16.5412540166667,0.0,0.0,0.0,0.0,0.0,16.665,0.0,0.0
2015-01-06 10:00:00,0.34822,0.136114183333333,0.0,-4.2,3.12228,0.0,0.0,0.0,0.136114183333333,17.2748858166667,0.0,0.0,0.0,0.0,0.0,17.411,0.0,0.0
2015-01-06 11:00:00,0.19806,0.121625916666667,0.0,-2.7,3.16068,0.0,0.0,0.0,0.121625916666667,9.78137408333333,0.0,0.0,0.0,0.0,0.0,9.903,0.0,0.0
2015-01-06 12:00:00,0.14514,0.119882883333333,0.0,-2.2,3.17348,0.0,0.0,0.0,0.119882883333333,7.13711711666667,0.0,0.0,0.0,0.0,0.0,7.257,0.0,0.0
2015-01-06 13:00:00,0.09148,0.251467633333333,0.0,-1.6,3.18884,0.0,0.0,2.13017587501394,0.251467633333333,2.19235649165273,0.0,0.0,0.0,0.0,0.0,4.574,2.0321877847633,0.0
2015-01-06 14:00:00,0.01846,0.1360955,0.0,-1.6,3.18884,0.0,0.0,0.7869045,0.1360955,0.0,0.0,0.0,0.0,0.0,0.0,0.923,2.78179729635953,0.0
2015-01-06 15:00:00,0.0,0.165037333333333,0.0,-1.9,3.18116,0.165037333333333,0.0,0.0,0.165037333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60730001750363,0.0
2015-01-06 16:00:00,0.0,0.213104666666667,0.0,-2.7,3.16068,0.213104666666667,0.0,0.0,0.213104666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38251192175553,0.0
2015-01-06 17:00:00,0.0,0.392854,0.0,-3.9,3.12996,0.392854,0.0,0.0,0.392854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96942871961548,0.0
2015-01-06 18:00:00,0.0,0.751007333333333,0.0,-4.7,3.10948,0.751007333333333,0.0,0.0,0.751007333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18114580113274,0.0
2015-01-06 19:00:00,0.0,0.86307035,0.0,-4.1,3.12484,0.86307035,0.0,0.0,0.86307035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275822080932627,0.0
2015-01-06 20:00:00,0.0,0.242396983333333,0.0,-4.2,3.12228,0.242396983333333,0.0,0.0,0.242396983333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215882488188472,0.0
